,Year Released,Artist/Group,Track,Length,Genre,Debut Date,Peak Date,Week,Rank,WeekDate,InvertedRank
1084,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,4,74.0,2000-01-22,27.0
1085,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,4,46.0,2000-02-05,55.0
1086,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,4,41.0,2000-02-26,60.0
1087,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,4,56.0,2000-10-07,45.0
1088,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,4,35.0,2000-09-23,66.0
1089,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,4,67.0,2000-10-28,34.0
1090,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,4,42.0,2000-01-01,59.0
1091,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,4,43.0,2000-02-12,58.0
1092,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,4,59.0,2000-06-17,42.0
1093,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,4,63.0,2000-07-22,38.0
1094,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,4,67.0,2000-04-08,34.0
1095,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,4,38.0,2000-07-29,63.0
1096,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,4,61.0,2000-11-04,40.0
1097,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,4,68.0,2000-06-03,33.0
1098,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,4,54.0,2000-05-13,47.0
1099,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,4,72.0,2000-07-15,29.0
1100,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,4,80.0,2000-01-15,21.0
1101,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,4,65.0,2000-04-08,36.0
1102,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,4,61.0,2000-02-26,40.0
1103,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,4,56.0,2000-09-23,45.0
1104,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,4,58.0,1999-12-18,43.0
1105,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,4,76.0,2000-08-19,25.0
1106,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,4,57.0,2000-05-13,44.0
1107,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,4,58.0,2000-03-04,43.0
1108,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,4,96.0,1999-08-14,5.0
1109,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,4,53.0,2000-09-23,48.0
1110,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,4,61.0,2000-08-12,40.0
1111,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,4,73.0,2000-04-15,28.0
1112,2000,Black Rob,Whoa!,4:04,Rap,2000-03-04,2000-04-15,4,52.0,2000-04-01,49.0
1113,2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,4,64.0,1999-12-11,37.0
1114,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,4,58.0,2000-03-18,43.0
1115,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,4,49.0,2000-09-02,52.0
1116,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,4,64.0,2000-04-01,37.0
1117,2000,"Jackson, Alan",www.memory,2:36,Country,2000-11-04,2000-12-23,4,54.0,2000-12-02,47.0
1118,2000,Vitamin C,The Itch,3:30,Rock,2000-12-02,2000-12-16,4,52.0,2000-12-30,49.0
1119,2000,"Eastsidaz, The",G'D Up,4:27,Rap,2000-01-08,2000-02-12,4,64.0,2000-02-05,37.0
1120,2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,4,73.0,2000-07-08,28.0
1121,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,4,58.0,2000-12-23,43.0
1122,2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,2000-01-22,4,71.0,2000-01-08,30.0
1123,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,4,90.0,2000-04-22,11.0
1124,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,4,87.0,2000-07-29,14.0
1125,2000,"John, Elton",Someday Out Of The Blue,4:41,Rock,2000-04-22,2000-05-06,4,59.0,2000-05-20,42.0
1126,2000,Pearl Jam,Nothing As It Seems,5:20,Rock,2000-05-13,2000-05-13,4,89.0,2000-06-10,12.0
1127,2000,Mya,The Best Of Me,4:12,Rock,2000-04-15,2000-05-20,4,62.0,2000-05-13,39.0
1128,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,4,82.0,2000-05-27,19.0
1129,2000,Eminem,Stan,5:26,Rap,2000-11-04,2000-12-02,4,57.0,2000-12-02,44.0
1130,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,4,72.0,2000-06-10,29.0
1131,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,4,54.0,2000-03-18,47.0
1132,2000,"Urban, Keith",Your Everything,4:10,Country,2000-07-15,2000-09-16,4,73.0,2000-08-12,28.0
1133,2000,TLC,Dear Lie,4:36,Rock,2000-02-12,2000-03-04,4,51.0,2000-03-11,50.0
1134,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,4,73.0,2000-09-30,28.0
1135,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,4,67.0,2000-07-15,34.0
1136,2000,Bloodhound Gang,The Bad Touch,4:20,R&B,2000-03-18,2000-04-15,4,55.0,2000-04-15,46.0
1137,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,4,69.0,1999-12-18,32.0
1138,2000,"Messina, Jo Dee",Because You Love Me,3:50,Country,2000-01-29,2000-03-11,4,71.0,2000-02-26,30.0
1139,2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,2000-10-14,4,69.0,2000-09-02,32.0
1140,2000,Beenie Man,Girls Dem Sugar,4:17,Reggae,2000-10-21,2000-12-02,4,56.0,2000-11-18,45.0
1141,2000,"Hill, Faith",Let's Make Love,4:11,Rap,2000-08-12,2000-10-21,4,73.0,2000-09-09,28.0
1142,2000,Kelis,Caught Out There,4:09,R&B,1999-12-04,2000-01-08,4,63.0,2000-01-01,38.0
1143,2000,Jay-Z,Anything,3:41,Rap,2000-02-26,2000-03-11,4,55.0,2000-03-25,46.0
1144,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,4,69.0,2000-11-18,32.0
1145,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,4,85.0,2000-07-08,16.0
1146,2000,"Chesney, Kenny",What I Need To Do,4:05,Country,2000-04-01,2000-06-10,4,72.0,2000-04-29,29.0
1147,2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,2000-01-22,4,66.0,2000-01-22,35.0
1148,2000,Da Brat,That's What I'm Looking For,3:44,Rap,2000-02-26,2000-04-15,4,60.0,2000-03-25,41.0
1149,2000,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,4,67.0,2000-03-04,34.0
1150,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,4,69.0,2000-08-26,32.0
1151,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,4,69.0,2000-09-23,32.0
1152,2000,Shyne,Bad Boyz,4:22,Rap,2000-09-09,2000-10-28,4,90.0,2000-10-07,11.0
1153,2000,R.E.M.,The Great Beyond,4:10,Rock,1999-12-25,2000-01-29,4,62.0,2000-01-22,39.0
1154,2000,"Diffie, Joe",It's Always Somethin',2:55,Country,2000-08-12,2000-09-16,4,63.0,2000-09-09,38.0
1155,2000,"McGraw, Tim",Some Things Never Change,3:56,Country,2000-05-13,2000-07-01,4,65.0,2000-06-10,36.0
1156,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,4,73.0,2000-07-22,28.0
1157,2000,Eminem,The Way I Am,4:40,Rap,2000-08-26,2000-09-30,4,65.0,2000-09-23,36.0
1158,2000,Nas,You Owe Me,3:51,R&B,2000-03-25,2000-04-15,4,59.0,2000-04-22,42.0
1159,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,4,59.0,2000-08-12,42.0
1160,2000,Puff Daddy,Best Friend,5:33,Rap,2000-02-12,2000-02-19,4,79.0,2000-03-11,22.0
1161,2000,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,4,75.0,2000-10-07,26.0
1162,2000,Usher,Pop Ya Collar,3:36,Rock,2000-11-04,2000-11-18,4,60.0,2000-12-02,41.0
1163,2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,4,60.0,2000-08-12,41.0
1164,2000,LFO,I Don't Wanna Kiss You Goodnight,5:00,Rock,2000-04-15,2000-04-22,4,73.0,2000-05-13,28.0
1166,2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,4,62.0,2000-07-08,39.0
1167,2000,"Simpson, Jessica",Where You Are,3:51,Rock,2000-04-01,2000-04-15,4,62.0,2000-04-29,39.0
1168,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,4,91.0,2000-04-29,10.0
1169,2000,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,4,67.0,2000-04-01,34.0
1170,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,4,63.0,2000-09-02,38.0
1171,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,4,75.0,1999-12-11,26.0
1172,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,4,87.0,2000-10-21,14.0
1173,2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,4,66.0,2000-10-28,35.0
1174,2000,"Wright, Chely",It Was,3:51,R&B,2000-03-04,2000-04-15,4,72.0,2000-04-01,29.0
1175,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,4,66.0,2000-12-09,35.0
1176,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,4,65.0,2000-03-18,36.0
1177,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,2000-01-29,4,65.0,2000-02-12,36.0
1178,2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,4,73.0,2000-05-27,28.0
1179,2000,"Dixie Chicks, The",Cold Day In July,5:12,Country,2000-06-24,2000-08-05,4,72.0,2000-07-22,29.0
1180,2000,"Price, Kelly",As We Lay,6:20,Rock,2000-07-15,2000-08-05,4,64.0,2000-08-12,37.0
1181,2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,4,69.0,2000-02-12,32.0
1182,2000,"Martin, Ricky",Private Emotion,4:02,Latin,2000-03-11,2000-03-18,4,78.0,2000-04-08,23.0
1183,2000,Nine Days,If I Am,4:18,Rock,2000-12-02,2000-12-02,4,94.0,2000-12-30,7.0
1184,2000,"Blige, Mary J.",Give Me You,5:00,Rock,2000-04-15,2000-05-13,4,76.0,2000-05-13,25.0
1185,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,4,77.0,2000-08-26,24.0
1186,2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,4,70.0,2000-09-30,31.0
1187,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,2000-03-18,4,70.0,2000-03-18,31.0
1188,2000,"Offspring, The",Original Prankster,3:42,Rock,2000-11-25,2000-12-09,4,70.0,2000-12-23,31.0
1189,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,4,70.0,2000-10-14,31.0
1190,2000,"Houston, Whitney","Same Script, Different Cast",4:45,Rock,2000-06-17,2000-07-15,4,71.0,2000-07-15,30.0
1191,2000,D'Angelo,Left & Right,4:35,R&B,1999-12-11,2000-01-01,4,70.0,2000-01-08,31.0
1192,2000,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,4,71.0,2000-04-22,30.0
1193,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,4,93.0,2000-10-14,8.0
1194,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,4,82.0,2000-02-19,19.0
1195,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,4,83.0,2000-10-07,18.0
1196,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,4,84.0,2000-01-01,17.0
1197,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,4,77.0,2000-03-25,24.0
1198,2000,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,4,80.0,2000-11-25,21.0
1199,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,4,80.0,2000-03-11,21.0
1200,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,4,78.0,2000-01-01,23.0
1201,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,4,84.0,2000-04-15,17.0
1202,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,4,85.0,2000-04-15,16.0
1203,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,4,94.0,2000-01-01,7.0
1204,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,4,76.0,2000-03-11,25.0
1205,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,4,74.0,2000-05-27,27.0
1207,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,4,79.0,2000-05-20,22.0
1208,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,4,92.0,2000-07-15,9.0
1209,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,4,86.0,2000-12-23,15.0
1210,2000,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,4,96.0,2001-01-13,5.0
1212,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,4,87.0,2000-11-18,14.0
1213,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,4,76.0,2000-02-26,25.0
1214,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,4,81.0,2000-06-10,20.0
1215,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,4,94.0,2000-09-09,7.0
1216,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,4,87.0,1999-12-11,14.0
1217,2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,4,76.0,2000-04-15,25.0
1218,2000,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,4,78.0,2000-03-25,23.0
1219,2000,"Allan, Gary",Smoke Rings In The Dark,4:18,Country,2000-01-22,2000-02-05,4,77.0,2000-02-19,24.0
1220,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,4,94.0,2000-02-05,7.0
1221,2000,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,4,80.0,2000-06-17,21.0
1223,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,4,78.0,2000-08-05,23.0
1224,2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,2000-03-25,4,79.0,2000-04-01,22.0
1225,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,4,92.0,2000-10-21,9.0
1226,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,4,92.0,2000-12-16,9.0
1227,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,4,80.0,2000-10-21,21.0
1228,2000,"Yearwood, Trisha",Real Live Woman,3:55,Country,2000-04-01,2000-04-29,4,82.0,2000-04-29,19.0
1229,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,4,87.0,2000-06-17,14.0
1230,2000,"Moore, Chante",Straight Up,3:40,Rock,2000-10-28,2000-12-02,4,90.0,2000-11-25,11.0
1231,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,4,91.0,2000-11-11,10.0
1232,2000,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,4,98.0,2000-03-04,3.0
1233,2000,"Hollister, Dave",Can't Stay,6:17,Rock,2000-03-25,2000-03-25,4,98.0,2000-04-22,3.0
1234,2000,Tamia,Can't Go For That,3:38,Rock,2000-09-16,2000-09-30,4,88.0,2000-10-14,13.0
1235,2000,LFO,West Side Story,3:27,Rock,2000-08-05,2000-08-12,4,96.0,2000-09-02,5.0
1236,2000,"Paisley, Brad",Me Neither,3:19,Country,2000-05-13,2000-05-20,4,92.0,2000-06-10,9.0
1237,2000,"Carter, Torrey",Take That,3:43,Rock,2000-06-24,2000-07-08,4,91.0,2000-07-22,10.0
1239,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,4,93.0,2000-08-05,8.0
1240,2000,Eve,Got It All,3:48,Rap,2000-07-15,2000-07-22,4,91.0,2000-08-12,10.0
1241,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,4,95.0,2000-01-01,6.0
1243,2000,Nu Flavor,3 Little Words,3:54,R&B,2000-06-03,2000-06-17,4,89.0,2000-07-01,12.0
1244,2000,Tamar,If You Don't Wanna Love Me,4:02,Rock,2000-03-25,2000-04-15,4,89.0,2000-04-22,12.0
1245,2000,"Levert, Gerald",Baby U Are,4:10,R&B,2000-08-19,2000-08-26,4,96.0,2000-09-16,5.0
1246,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,4,99.0,1999-12-25,2.0
1247,2000,"Diffie, Joe",The Quittin' Kind,3:23,Country,2000-01-01,2000-01-22,4,90.0,2000-01-29,11.0
1248,2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,2000-12-02,4,91.0,2000-12-09,10.0
1249,2000,"Price, Kelly",Love Sets You Free,3:46,Rock,2000-05-13,2000-05-20,4,100.0,2000-06-10,1.0
1250,2000,En Vogue,Riddle,5:10,Rock,2000-06-17,2000-06-17,4,100.0,2000-07-15,1.0
1252,2000,Anastacia,I'm Outta Love,4:01,Pop,2000-04-01,2000-04-01,4,95.0,2000-04-29,6.0
1253,2000,Trina,Pull Over,2:58,Rap,2000-09-09,2000-09-16,4,100.0,2000-10-07,1.0
1254,2000,Lil' Mo,Ta Da,4:17,Rap,2000-08-12,2000-09-16,4,97.0,2000-09-09,4.0
1255,2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,2000-07-29,4,95.0,2000-08-05,6.0
1256,2000,"Sheist, Shade",Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,4,99.0,2000-12-09,2.0
1264,2000,"Smith, Will",Freakin' It,3:58,Rap,2000-02-12,2000-02-12,4,99.0,2000-03-11,2.0
1268,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,5,23.0,2000-10-28,78.0
1269,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,5,2.0,2000-03-18,99.0
1270,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,5,20.0,1999-11-27,81.0
1271,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,5,2.0,2000-09-16,99.0
1272,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,5,23.0,2000-09-09,78.0
1273,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,5,29.0,2000-07-22,72.0
1274,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,5,16.0,2000-01-29,85.0
1275,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,5,17.0,2000-05-06,84.0
1276,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,5,61.0,2000-07-29,40.0
1277,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,5,38.0,1999-07-10,63.0
1278,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,5,26.0,2000-06-10,75.0
1279,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,5,13.0,2000-01-01,88.0
1280,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,5,40.0,2000-02-26,61.0
1281,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,5,70.0,2000-06-17,31.0
1282,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,5,21.0,2000-04-22,80.0
1283,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,5,22.0,2000-06-03,79.0
1284,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,5,41.0,2000-01-15,60.0
1285,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,5,42.0,1999-12-11,59.0
1286,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,5,42.0,2000-09-23,59.0
1287,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,5,47.0,2000-11-04,54.0
1288,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,5,35.0,2000-04-22,66.0
1289,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,5,30.0,2000-04-01,71.0
1290,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,5,26.0,2000-09-23,75.0
1291,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,5,57.0,2000-06-17,44.0
1292,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,5,66.0,2000-05-13,35.0
1293,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,5,26.0,2000-03-04,75.0
1294,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,5,21.0,2000-05-20,80.0
1295,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,5,11.0,1999-10-09,90.0
1296,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,5,41.0,2000-02-05,60.0
1297,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,5,67.0,1999-11-27,34.0
1298,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,5,13.0,2000-03-04,88.0
1299,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,5,11.0,2000-06-10,90.0
1300,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,5,27.0,2000-09-16,74.0
1301,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,5,39.0,2000-10-14,62.0
1302,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,5,24.0,1999-11-27,77.0
1303,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,5,7.0,2000-01-01,94.0
1304,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,5,30.0,2000-03-25,71.0
1305,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,5,11.0,2000-11-04,90.0
1306,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,5,12.0,2000-08-05,89.0
1307,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,5,16.0,2000-02-05,85.0
1308,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,5,39.0,2000-06-10,62.0
1309,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,5,44.0,1999-12-18,57.0
1310,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,5,59.0,2000-01-08,42.0
1311,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,5,13.0,2000-01-15,88.0
1312,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,5,48.0,2000-09-23,53.0
1313,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,5,11.0,2000-04-08,90.0
1314,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,5,61.0,1999-10-16,40.0
1315,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,5,55.0,2000-06-03,46.0
1316,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,5,36.0,2000-07-01,65.0
1317,2000,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,5,66.0,2000-01-29,35.0
1318,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,5,19.0,2000-02-26,82.0
1319,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,5,15.0,2000-05-27,86.0
1320,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,5,12.0,2000-11-18,89.0
1321,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,5,33.0,2000-08-12,68.0
1322,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,5,27.0,2000-10-21,74.0
1323,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,5,59.0,2000-07-01,42.0
1324,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,5,27.0,1999-12-04,74.0
1325,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,5,23.0,2000-12-02,78.0
1326,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,5,38.0,2000-06-10,63.0
1327,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,5,38.0,2000-01-01,63.0
